source	target	correlation
Oribacterium	Marvinbryantia	-0.0011281052110888687
Oribacterium	Oribacterium	1.0
Oribacterium	Roseburia	-0.01052030469587698
Oribacterium	Shuttleworthia	-0.0006108735491753222
Oribacterium	Stomatobaculum	-0.0006108735491753251
Oribacterium	Oscillibacter	-0.011121737075601936
Oribacterium	Peptostreptococcaceae_noname	0.0069393441968003955
Oribacterium	Peptostreptococcus	-0.001480558784038707
Oribacterium	Anaerotruncus	-0.008582524001696625
Oribacterium	Faecalibacterium	-0.02323280035674014
Oribacterium	Ruminococcaceae_noname	-0.006380136395956718
Oribacterium	Ruminococcus	-0.007395372946070392
Oribacterium	Subdoligranulum	-0.015293689298759794
Oribacterium	Catenibacterium	-0.0027592778540976577
Oribacterium	Coprobacillus	0.06220442979141184
Oribacterium	Erysipelotrichaceae_noname	0.4592628484750768
Oribacterium	Holdemania	-0.006154275978250995
Oribacterium	Solobacterium	-0.0011087068711743316
Oribacterium	Turicibacter	-0.002148901430184904
Oribacterium	Acidaminococcaceae_unclassified	-0.0033793786255297284
Oribacterium	Acidaminococcus	-0.0045215323781065755
Oribacterium	Phascolarctobacterium	-0.005192313923246049
Oribacterium	Anaeroglobus	-0.0008707954221246309
Oribacterium	Dialister	-0.007193024527891055
Oribacterium	Megamonas	-0.003380691562780766
Oribacterium	Megasphaera	0.009060386958633374
Oribacterium	Mitsuokella	-0.001740717631204373
Oribacterium	Selenomonas	-0.0006108735491753212
Oribacterium	Veillonella	0.09465139474999014
Oribacterium	Fusobacterium	0.18501054060278607
Oribacterium	Leptotrichiaceae_unclassified	-0.0008417894932612614
Oribacterium	Bartonella	-0.0006108735491753216
Oribacterium	Hyphomicrobiaceae_unclassified	-0.0006108735491753187
Oribacterium	Paracoccus	-0.0006108735491753189
Oribacterium	Bordetella	-0.0008275385274905003
Oribacterium	Burkholderia	-0.003093086866324023
Oribacterium	Lautropia	-0.0008538480944719066
Oribacterium	Burkholderiales_noname	-0.00777740553177474
Oribacterium	Comamonas	-0.00113365809312048
Oribacterium	Oxalobacter	-0.0018105676033733724
Oribacterium	Parasutterella	-0.007061903812843611
Oribacterium	Sutterella	-0.007277339560856494
Oribacterium	Sutterellaceae_unclassified	-0.0046411699541206875
Oribacterium	Gallionellaceae_unclassified	-0.0014454240150963138
Oribacterium	Chromobacterium	-0.0006108735491753213
Oribacterium	Eikenella	-0.0011915877936297947
Oribacterium	Kingella	-0.0006108735491753169
Oribacterium	Neisseria	0.06012021965172945
Oribacterium	Bilophila	-0.009992108084938016
Oribacterium	Desulfovibrio	-0.0023553590180310363
Oribacterium	Campylobacter	-0.0009697875805885116
Oribacterium	Aeromonas	-0.0006108735491753221
Oribacterium	Citrobacter	0.05937132018436223
Oribacterium	Cronobacter	-0.0007970386083753238
Oribacterium	Enterobacter	-0.001210628120181875
Oribacterium	Enterobacteriaceae_noname	-0.0009413285863113614
Oribacterium	Escherichia	0.04166795031122727
Oribacterium	Hafnia	-0.0007706360730452063
Oribacterium	Klebsiella	0.00911639940518951
Oribacterium	Morganella	-0.0007543590584114835
Oribacterium	Pantoea	-0.00311645735840091
Oribacterium	Proteus	-0.0023601336399667367
Oribacterium	Providencia	-0.0008136153008131515
Oribacterium	Rahnella	-0.0006108735491753224
Oribacterium	Raoultella	-0.0006208545716364724
Oribacterium	Serratia	-0.0006188932198293906
Oribacterium	Shigella	-0.000887481481265751
Oribacterium	Yersinia	-0.0007940642968701356
Oribacterium	Actinobacillus	-0.0027459569719853853
Oribacterium	Aggregatibacter	-0.0010942218963189614
Oribacterium	Haemophilus	0.0030910205390429157
Oribacterium	Acinetobacter	-0.0007358842589007369
Oribacterium	Enhydrobacter	-0.0006108735491753288
Oribacterium	Pseudomonas	-0.0017195344759100915
Oribacterium	Sinobacteraceae_unclassified	-0.0012925700628648815
Oribacterium	Wohlfahrtiimonas	-0.0008113836525958244
Oribacterium	Brachyspira	-0.0009176299999919247
Oribacterium	Treponema	-0.0006108735491753203
Oribacterium	Fretibacterium	-0.0006108735491753219
Oribacterium	Jonquetella	-0.0006883155556615907
Oribacterium	Synergistes	-0.0020244820729013414
Oribacterium	Ureaplasma	-0.0006108735491753234
Oribacterium	Akkermansia	-0.005827081681394372
Oribacterium	Debaryomycetaceae_unclassified	-0.0008606669460648931
Oribacterium	Eremothecium	-0.00061087354917532
Oribacterium	Nakaseomyces	-0.001093848886279843
Oribacterium	Naumovozyma	-0.0010192868420973655
Oribacterium	Saccharomyces	-0.0018918359406297986
Oribacterium	Saccharomycetaceae_unclassified	-0.001056479597755375
Oribacterium	Enterocytozoon	-0.0006108735491753206
Oribacterium	Hpunalikevirus	-0.0006828497006591618
Oribacterium	Mulikevirus	-0.0006108735491753244
Oribacterium	Myoviridae_noname	-0.000610873549175321
Oribacterium	PhiCD119likevirus	-0.0006613536921518639
Oribacterium	T4likevirus	-0.0009172902247529474
Oribacterium	Epsilon15likevirus	-0.0006496326181285634
Oribacterium	P22likevirus	-0.0006336597356305542
Oribacterium	Podoviridae_noname	-0.0008322523873441777
Oribacterium	C2likevirus	-0.00230891020811742
Oribacterium	Lambdalikevirus	-0.0010887529089882086
Oribacterium	Siphoviridae_noname	-0.0005705282080294481
Oribacterium	Tunalikevirus	-0.00104435334962201
Oribacterium	Roseolovirus	-0.0006167417174989413
Oribacterium	Simplexvirus	-0.0006108735491753208
Oribacterium	Mastadenovirus	-0.0010499761119295958
Oribacterium	Anelloviridae_noname	-0.000862827445607054
Oribacterium	Gyrovirus	-0.001353078581077939
Oribacterium	Microvirus	-0.0006108735491753225
Oribacterium	Alphacryptovirus	-0.0006108735491753212
Oribacterium	Potyvirus	-0.0007186921614529355
Oribacterium	Alpharetrovirus	-0.0008605967206235128
Oribacterium	Betaretrovirus	-0.0006108735491753111
Oribacterium	Gammaretrovirus	-0.0018777219962884783
Oribacterium	Retroviridae_noname	-0.001114996708765795
Oribacterium	Viruses_noname	-0.0011571338319537792
Roseburia	Methanobrevibacter	-0.013568856404331598
Roseburia	Granulicella	-0.03133470169546227
Roseburia	Terriglobus	0.005401292307076629
Roseburia	Actinobaculum	-0.008159733482273848
Roseburia	Actinomyces	-0.01965959269630193
Roseburia	Varibaculum	-0.017527140465407678
Roseburia	Brevibacterium	0.0016837616393084115
Roseburia	Corynebacterium	-0.00439703934261369
Roseburia	Brachybacterium	-0.009769132707641827
Roseburia	Leifsonia	-0.009363792614330884
Roseburia	Kocuria	-0.009769132707641825
Roseburia	Micrococcus	-0.010995771148386731
Roseburia	Rothia	0.028066657729699147
Roseburia	Nocardioides	-0.00982203549600759
Roseburia	Propionibacteriaceae_unclassified	-0.013642648418667623
Roseburia	Propionibacterium	-0.012138226601942786
Roseburia	Alloscardovia	-0.008943871998375002
Roseburia	Bifidobacterium	-0.037419652362513406
Roseburia	Gardnerella	-0.013100991478766642
Roseburia	Scardovia	-0.018478502170557257
Roseburia	Adlercreutzia	0.03951278408450988
Roseburia	Atopobium	0.0029815483669313795
Roseburia	Collinsella	0.008357074369827577
Roseburia	Coriobacteriaceae_noname	-0.011244314066232271
Roseburia	Eggerthella	0.16915269348055018
Roseburia	Gordonibacter	-0.026286330358127875
Roseburia	Olsenella	0.008221369785234073
Roseburia	Slackia	-0.012309384031083524
Roseburia	Bacteroidetes_noname	-0.013940179217019243
Roseburia	Bacteroides	-0.26613904352093515
Roseburia	Bacteroidales_noname	-0.06121821019102136
Roseburia	Barnesiella	-0.08004715822393607
Roseburia	Butyricimonas	-0.020613246948152895
Roseburia	Coprobacter	-0.014049493650691492
Roseburia	Dysgonomonas	0.13095628792999425
Roseburia	Odoribacter	-0.14222056805103528
Roseburia	Parabacteroides	-0.17867798421661982
Roseburia	Porphyromonas	-0.01836973005597792
Roseburia	Alloprevotella	0.10863662699928917
Roseburia	Paraprevotella	-0.04364895934716825
Roseburia	Prevotella	-0.08721582117149838
Roseburia	Alistipes	-0.17275124695349903
Roseburia	Cellulophaga	-0.006777446296233341
Roseburia	Pedobacter	-0.022477858652205467
Roseburia	Chlorobium	-0.013951875909652132
Roseburia	Arthrospira	-0.007216082226356928
Roseburia	Deinococcus	0.047438325927288805
Roseburia	Bacillus	0.053345417125650066
Roseburia	Gemella	-0.011897011250103465
Roseburia	Staphylococcus	-0.015233908587176064
Roseburia	Abiotrophia	-0.012332060575099238
Roseburia	Aerococcus	0.08261534151018463
Roseburia	Facklamia	-0.01247102653542256
Roseburia	Granulicatella	-0.018473077858494478
Roseburia	Enterococcus	-0.03119408834235583
Roseburia	Tetragenococcus	-0.01052030469587698
Roseburia	Lactobacillus	-0.025142182191635033
Roseburia	Pediococcus	-0.01238278278774697
Roseburia	Leuconostoc	-0.011165926945395805
Roseburia	Weissella	0.0327677389864916
Roseburia	Lactococcus	0.022115384175712856
Roseburia	Streptococcus	-0.011743932173154588
Roseburia	Butyricicoccus	0.20147163447525882
Roseburia	Clostridiaceae_noname	0.03873534634673075
Roseburia	Clostridium	0.059199277806223825
Roseburia	Clostridiales_Family_XIII_Incertae_Sedis_noname	-0.011387890738780571
Roseburia	Clostridiales_Family_XIII_Incertae_Sedis_unclassified	-0.021514911823902996
Roseburia	Anaerococcus	-0.015012315234566951
Roseburia	Clostridiales_Family_XI_Incertae_Sedis_noname	-0.012750709268728634
Roseburia	Finegoldia	0.08776837715641093
Roseburia	Parvimonas	-0.022248225817347086
Roseburia	Peptoniphilus	-0.014639607543018992
Roseburia	Clostridiales_noname	0.06716964767315049
Roseburia	Flavonifractor	0.11057252678567701
Roseburia	Pseudoflavonifractor	0.10340809129927274
Roseburia	Anaerofustis	0.0626290619105052
Roseburia	Eubacterium	0.05667320017108997
Roseburia	Anaerostipes	0.12560600530026547
Roseburia	Blautia	0.09802198507930847
Roseburia	Butyrivibrio	-0.009527206450058156
Roseburia	Cellulosilyticum	0.11624829694485136
Roseburia	Coprococcus	0.017974173412972593
Roseburia	Dorea	0.017373378755011437
Roseburia	Lachnospiraceae_noname	0.04720024597485737
Roseburia	Marvinbryantia	-0.01833360204306299
Roseburia	Oribacterium	-0.01052030469587698
Roseburia	Roseburia	1.0
Roseburia	Shuttleworthia	-0.010265966655972297
Roseburia	Stomatobaculum	0.03241367027615085
Roseburia	Oscillibacter	0.1476821008450043
Roseburia	Peptostreptococcaceae_noname	-0.0009459299414421085
Roseburia	Peptostreptococcus	-0.020627006691120272
Roseburia	Anaerotruncus	-0.007064733038393308
Roseburia	Faecalibacterium	0.12550142405185447
Roseburia	Ruminococcaceae_noname	0.047089000013464784
Roseburia	Ruminococcus	-0.04477976063639211
Roseburia	Subdoligranulum	-0.07672112539607534
Roseburia	Catenibacterium	-0.02449220809986082
Roseburia	Coprobacillus	0.06728594599802899
Roseburia	Erysipelotrichaceae_noname	0.20540317475189543
Roseburia	Holdemania	0.13871345467213717
Roseburia	Solobacterium	-0.01655498447902724
Roseburia	Turicibacter	0.019384830211077664
Roseburia	Acidaminococcaceae_unclassified	-0.03371528989165552
Roseburia	Acidaminococcus	-0.05698908021170428
Roseburia	Phascolarctobacterium	-0.03496952742131851
Roseburia	Anaeroglobus	-0.01453900383140851
Roseburia	Dialister	-0.0010044808667492443
Roseburia	Megamonas	-0.0245802844849721
Roseburia	Megasphaera	-0.03852591955655681
Roseburia	Mitsuokella	-0.01033200719406441
Roseburia	Selenomonas	0.12211424573730162
Roseburia	Veillonella	0.1377321548270481
Roseburia	Fusobacterium	-0.028720562011555824
Roseburia	Leptotrichiaceae_unclassified	0.05321845389721344
Roseburia	Bartonella	-0.009982112549667787
Roseburia	Hyphomicrobiaceae_unclassified	0.002002422048022556
Roseburia	Paracoccus	-0.009813644840035048
Roseburia	Bordetella	-0.014154806776280747
Roseburia	Burkholderia	0.002153114826862557
Roseburia	Lautropia	-0.013987495400496573
Roseburia	Burkholderiales_noname	-0.02739781725592837
Roseburia	Comamonas	0.062152795774780764
Roseburia	Oxalobacter	-0.0011370300788729032
Roseburia	Parasutterella	0.04742276238859248
Roseburia	Sutterella	0.025078969922014402
Roseburia	Sutterellaceae_unclassified	-0.028833761086365366
Roseburia	Gallionellaceae_unclassified	-0.006752520893056334
Roseburia	Chromobacterium	-0.01051188428580527
Roseburia	Eikenella	-0.019965343068277935
Roseburia	Kingella	0.033588659653296056
Roseburia	Neisseria	-0.0010474663617391624
Roseburia	Bilophila	-0.10790420691595233
Roseburia	Desulfovibrio	0.03241769883784436
Roseburia	Campylobacter	0.004708004666666873
Roseburia	Aeromonas	-0.008960832848955422
Roseburia	Citrobacter	-0.018629695770944393
Roseburia	Cronobacter	-0.012404207646711966
Roseburia	Enterobacter	-0.00681433248760284
Roseburia	Enterobacteriaceae_noname	-0.014361461433193815
Roseburia	Escherichia	-0.030350105522387583
Roseburia	Hafnia	-0.013075389592917163
Roseburia	Klebsiella	-0.03137801813324944
Roseburia	Morganella	-0.027482000821986464
Roseburia	Pantoea	-0.021143643357065825
Roseburia	Proteus	-0.003965717515623032
Roseburia	Providencia	0.017201528011890357
Roseburia	Rahnella	0.033749629329932126
Roseburia	Raoultella	-0.01037256392543669
Roseburia	Serratia	-0.009228481642793752
Roseburia	Shigella	0.21677856905311654
Roseburia	Yersinia	0.01937380068000708
Roseburia	Actinobacillus	0.006363625492997758
Roseburia	Aggregatibacter	-0.015236568584001645
Roseburia	Haemophilus	0.019469537925391613
Roseburia	Acinetobacter	-0.011586682492059186
Roseburia	Enhydrobacter	-0.009813644840035043
Roseburia	Pseudomonas	-0.015665118033970027
Roseburia	Sinobacteraceae_unclassified	0.000594706331885763
Roseburia	Wohlfahrtiimonas	0.009123718543346473
Roseburia	Brachyspira	-0.015112563437423997
Roseburia	Treponema	-0.009758064182741902
Roseburia	Fretibacterium	-0.009758064182741905
Roseburia	Jonquetella	-0.005603116799772039
Roseburia	Synergistes	-0.02734735574917932
Roseburia	Ureaplasma	-0.010520304695877006
Roseburia	Akkermansia	-0.024791666026275822
Roseburia	Debaryomycetaceae_unclassified	0.01658015897487141
Roseburia	Eremothecium	0.021872983095916787
Roseburia	Nakaseomyces	0.014001778388933205
Roseburia	Naumovozyma	0.011269564290672418
Roseburia	Saccharomyces	0.06408668108533547
Roseburia	Saccharomycetaceae_unclassified	-0.002225907042286084
Roseburia	Enterocytozoon	-0.0030338757978396512
Roseburia	Hpunalikevirus	-0.007921524518886601
Roseburia	Mulikevirus	-0.007932947738222184
Roseburia	Myoviridae_noname	-0.00916563031370323
Roseburia	PhiCD119likevirus	-0.010555210171567918
Roseburia	T4likevirus	-0.014388581760170003
Roseburia	Epsilon15likevirus	-0.008386919247679297
Roseburia	P22likevirus	-0.010823840607334163
Roseburia	Podoviridae_noname	-0.00812203947432108
Roseburia	C2likevirus	-0.00892642021273232
Roseburia	Lambdalikevirus	-0.0052375369859097975
Roseburia	Siphoviridae_noname	0.004123782415248248
Roseburia	Tunalikevirus	-0.01709312745521177
Roseburia	Roseolovirus	-0.01022401835115925
Roseburia	Simplexvirus	-0.010223299277729046
Roseburia	Mastadenovirus	-0.00903277424587612
Roseburia	Anelloviridae_noname	0.011918890359806908
Roseburia	Gyrovirus	-0.022597036098794102
Roseburia	Microvirus	-0.010520304695876987
Roseburia	Alphacryptovirus	0.0025622156702461165
Roseburia	Potyvirus	-0.009405410342155446
Roseburia	Alpharetrovirus	0.03775507878169941
Roseburia	Betaretrovirus	-0.010505189613486798
Roseburia	Gammaretrovirus	-0.011315472633186434
Roseburia	Retroviridae_noname	-0.014485707833150716
Roseburia	Viruses_noname	-0.011227837205967608
Shuttleworthia	Methanobrevibacter	-0.0013415186003863343
Shuttleworthia	Granulicella	-0.0030074315873794633
Shuttleworthia	Terriglobus	-0.0006108735491753217
Shuttleworthia	Actinobaculum	-0.0006108735491753219
Shuttleworthia	Actinomyces	-0.0013383363928425884
Shuttleworthia	Varibaculum	-0.0010459886757382116
Shuttleworthia	Brevibacterium	-0.0006291440387045941
Shuttleworthia	Corynebacterium	-0.0008036914604115271
Shuttleworthia	Brachybacterium	-0.0006108735491753179
Shuttleworthia	Leifsonia	-0.0006108735491753206
Shuttleworthia	Kocuria	-0.0006108735491753272
Shuttleworthia	Micrococcus	-0.0006902970411748612
Shuttleworthia	Rothia	-0.0032563066637330577
Shuttleworthia	Nocardioides	-0.0006108735491753214
Shuttleworthia	Propionibacteriaceae_unclassified	-0.0009570103477147367
Shuttleworthia	Propionibacterium	-0.0011183011830777087
Shuttleworthia	Alloscardovia	-0.0009459207128295063
Shuttleworthia	Bifidobacterium	-0.008053608830973983
Shuttleworthia	Gardnerella	-0.0012412030666880474
Shuttleworthia	Scardovia	-0.0015550279831022076
Shuttleworthia	Adlercreutzia	-0.0031758763104201243
Shuttleworthia	Atopobium	-0.0006654291208042402
Shuttleworthia	Collinsella	-0.004095113918819261
Shuttleworthia	Coriobacteriaceae_noname	-0.001280285957664271
Shuttleworthia	Eggerthella	-0.005496083937222167
Shuttleworthia	Gordonibacter	-0.0020073185167910528
Shuttleworthia	Olsenella	-0.0008234455026853685
Shuttleworthia	Slackia	-0.001540867003867781
Shuttleworthia	Bacteroidetes_noname	-0.0008782669543099409
Shuttleworthia	Bacteroides	0.026441119004878222
Shuttleworthia	Bacteroidales_noname	-0.006964461701735417
Shuttleworthia	Barnesiella	-0.009947373598105822
Shuttleworthia	Butyricimonas	-0.0020891885513792015
Shuttleworthia	Coprobacter	-0.002382550189390385
Shuttleworthia	Dysgonomonas	-0.0025852281996968235
Shuttleworthia	Odoribacter	0.13875517182606212
Shuttleworthia	Parabacteroides	0.0003530601669266941
Shuttleworthia	Porphyromonas	-0.0013280256963792258
Shuttleworthia	Alloprevotella	-0.001184575809698719
Shuttleworthia	Paraprevotella	-0.00526806658154193
Shuttleworthia	Prevotella	-0.00708033692915977
Shuttleworthia	Alistipes	-0.013213079225435874
Shuttleworthia	Cellulophaga	-0.0019122887715785448
Shuttleworthia	Pedobacter	-0.0018044242856926974
Shuttleworthia	Chlorobium	-0.0008195121763836408
Shuttleworthia	Arthrospira	-0.000610873549175322
Shuttleworthia	Deinococcus	-0.002998946708625281
Shuttleworthia	Bacillus	-0.0006129564094489399
Shuttleworthia	Gemella	-0.0006932776789635763
Shuttleworthia	Staphylococcus	-0.0009078449898513399
Shuttleworthia	Abiotrophia	-0.0007408070703642849
Shuttleworthia	Aerococcus	-0.000781337158229567
Shuttleworthia	Facklamia	-0.0007358551441260235
Shuttleworthia	Granulicatella	-0.0018664314573628529
Shuttleworthia	Enterococcus	-0.0019085154812635116
Shuttleworthia	Tetragenococcus	-0.0006108735491753215
Shuttleworthia	Lactobacillus	-0.0016772304600953813
Shuttleworthia	Pediococcus	-0.000863844877924262
Shuttleworthia	Leuconostoc	-0.0011917165155195038
Shuttleworthia	Weissella	-0.0018124911885304704
Shuttleworthia	Lactococcus	-0.0017163856938066803
Shuttleworthia	Streptococcus	-0.004045802699361591
Shuttleworthia	Butyricicoccus	-0.002645229383460182
Shuttleworthia	Clostridiaceae_noname	-0.005071112226032696
Shuttleworthia	Clostridium	-0.0032310074722184143
Shuttleworthia	Clostridiales_Family_XIII_Incertae_Sedis_noname	0.11885075977060107
Shuttleworthia	Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0.7083788776922361
Shuttleworthia	Anaerococcus	-0.0013237751917054565
Shuttleworthia	Clostridiales_Family_XI_Incertae_Sedis_noname	-0.0007895944796864297
