sample	group	feature	value	view
H4045	nonIBD	K01278: dipeptidyl-peptidase 4 [EC:3.4.14.5]	1.0	proteomics
H4045	nonIBD	K02357: elongation factor EF-Ts	10.0	proteomics
H4045	nonIBD	K03046: DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	10.0	proteomics
H4045	nonIBD	K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	20.0	proteomics
H4045	nonIBD	K07175: PhoH-like ATPase	2.0	proteomics
H4045	nonIBD	K00615: transketolase [EC:2.2.1.1]	2.0	proteomics
H4045	nonIBD	K01876: aspartyl-tRNA synthetase [EC:6.1.1.12]	7.0	proteomics
H4045	nonIBD	K03809: NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	0.0	proteomics
H4045	nonIBD	K01787: N-acylglucosamine 2-epimerase [EC:5.1.3.8]	7.0	proteomics
H4045	nonIBD	IGHG1	105345.0	transcriptomics
H4045	nonIBD	PIGR	677047.0	transcriptomics
H4045	nonIBD	IGHA1	335774.0	transcriptomics
H4045	nonIBD	IGHM	96310.0	transcriptomics
H4045	nonIBD	REG1A	183071.0	transcriptomics
H4045	nonIBD	IGHA2	242201.0	transcriptomics
H4045	nonIBD	IGJ	512260.0	transcriptomics
H4045	nonIBD	OLFM4	96773.0	transcriptomics
H4045	nonIBD	CEACAM5	269414.0	transcriptomics
H4045	nonIBD	REG1B	78953.0	transcriptomics
H4045	nonIBD	ITLN1	46438.0	transcriptomics
H4045	nonIBD	B2M	865428.0	transcriptomics
H4045	nonIBD	IGKV3-20	93803.0	transcriptomics
H4045	nonIBD	MMP1	2599.0	transcriptomics
H4045	nonIBD	CLCA1	401637.0	transcriptomics
H4045	nonIBD	COL3A1	96416.0	transcriptomics
H4045	nonIBD	ALDOB	312902.0	transcriptomics
H4045	nonIBD	hsa-mir-6723	24490.0	transcriptomics
H4045	nonIBD	IGKV3-11	37702.0	transcriptomics
H4045	nonIBD	AGR2	102962.0	transcriptomics
H4045	nonIBD	LCN2	9346.0	transcriptomics
H4045	nonIBD	MMP3	462.0	transcriptomics
H4045	nonIBD	SLC26A3	431248.0	transcriptomics
H4045	nonIBD	IGHV3-23	90590.0	transcriptomics
H4045	nonIBD	EEF1A1	1166318.0	transcriptomics
H4045	nonIBD	PWY-6737: starch degradation V	0.19357015	metagenomics
H4045	nonIBD	PPGPPMET-PWY: ppGpp biosynthesis	0.0046007209999999995	metagenomics
H4045	nonIBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.05243688	metagenomics
H4045	nonIBD	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.11349744	metagenomics
H4045	nonIBD	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.1618992	metagenomics
H4045	nonIBD	PWY-5667: CDP-diacylglycerol biosynthesis I	0.1618992	metagenomics
H4045	nonIBD	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.029475946	metagenomics
H4045	nonIBD	PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.04566536	metagenomics
H4045	nonIBD	PWY-5484: glycolysis II (from fructose 6-phosphate)	0.028902698	metagenomics
H4045	nonIBD	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.04043305	metagenomics
H4045	nonIBD	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.03745384	metagenomics
H4045	nonIBD	PWY-6609: adenine and adenosine salvage III	0.08975081	metagenomics
H4045	nonIBD	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.036802970000000004	metagenomics
H4045	nonIBD	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.04352437	metagenomics
H4045	nonIBD	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	0.03792016	metagenomics
H4045	nonIBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.03929319	metagenomics
H4045	nonIBD	PWY-6737: starch degradation V|unclassified	0.026792618	metagenomics
H4045	nonIBD	PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	0.0419302	metagenomics
H4045	nonIBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.0091631715	metagenomics
H4045	nonIBD	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0.04027115	metagenomics
H4045	nonIBD	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.03891807	metagenomics
H4045	nonIBD	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.037568290000000004	metagenomics
H4045	nonIBD	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.037797574	metagenomics
H4045	nonIBD	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.037093737	metagenomics
H4045	nonIBD	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	0.037093737	metagenomics
M2008	IBD	UNGROUPED	6358.0	proteomics
M2008	IBD	K00262: glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	166.0	proteomics
M2008	IBD	K01006: pyruvate, orthophosphate dikinase [EC:2.7.9.1]	72.0	proteomics
M2008	IBD	K03737: pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	37.0	proteomics
M2008	IBD	K01805: xylose isomerase [EC:5.3.1.5]	97.0	proteomics
M2008	IBD	K02358: elongation factor EF-Tu	82.0	proteomics
M2008	IBD	K01812: glucuronate isomerase [EC:5.3.1.12]	54.0	proteomics
M2008	IBD	K00831: phosphoserine aminotransferase [EC:2.6.1.52]	13.0	proteomics
M2008	IBD	K03521: electron transfer flavoprotein beta subunit	6.0	proteomics
M2008	IBD	K00024: malate dehydrogenase [EC:1.1.1.37]	41.0	proteomics
M2008	IBD	K00626: acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	33.0	proteomics
M2008	IBD	K02967: small subunit ribosomal protein S2	14.0	proteomics
M2008	IBD	K10117: raffinose/stachyose/melibiose transport system substrate-binding protein	88.0	proteomics
M2008	IBD	K04043: molecular chaperone DnaK	116.0	proteomics
M2008	IBD	K04077: chaperonin GroEL	118.0	proteomics
M2008	IBD	K01960: pyruvate carboxylase subunit B [EC:6.4.1.1]	15.0	proteomics
M2008	IBD	K01278: dipeptidyl-peptidase 4 [EC:3.4.14.5]	0.0	proteomics
M2008	IBD	K02357: elongation factor EF-Ts	27.0	proteomics
M2008	IBD	K03046: DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	29.0	proteomics
M2008	IBD	K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	40.0	proteomics
M2008	IBD	K07175: PhoH-like ATPase	14.0	proteomics
M2008	IBD	K00615: transketolase [EC:2.2.1.1]	3.0	proteomics
M2008	IBD	K01876: aspartyl-tRNA synthetase [EC:6.1.1.12]	12.0	proteomics
M2008	IBD	K03809: NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	1.0	proteomics
M2008	IBD	K01787: N-acylglucosamine 2-epimerase [EC:5.1.3.8]	2.0	proteomics
M2008	IBD	IGHG1	634291.0	transcriptomics
M2008	IBD	PIGR	2400871.0	transcriptomics
M2008	IBD	IGHA1	1356858.0	transcriptomics
M2008	IBD	IGHM	492448.0	transcriptomics
M2008	IBD	REG1A	532174.0	transcriptomics
M2008	IBD	IGHA2	303187.0	transcriptomics
M2008	IBD	IGJ	1346264.0	transcriptomics
M2008	IBD	OLFM4	603766.0	transcriptomics
M2008	IBD	CEACAM5	992275.0	transcriptomics
M2008	IBD	REG1B	78565.0	transcriptomics
M2008	IBD	ITLN1	129666.0	transcriptomics
M2008	IBD	B2M	1950112.0	transcriptomics
M2008	IBD	IGKV3-20	618917.0	transcriptomics
M2008	IBD	MMP1	421906.0	transcriptomics
M2008	IBD	CLCA1	893895.0	transcriptomics
M2008	IBD	COL3A1	335091.0	transcriptomics
M2008	IBD	ALDOB	587863.0	transcriptomics
M2008	IBD	hsa-mir-6723	26098.0	transcriptomics
M2008	IBD	IGKV3-11	223885.0	transcriptomics
M2008	IBD	AGR2	558996.0	transcriptomics
M2008	IBD	LCN2	324255.0	transcriptomics
M2008	IBD	MMP3	384295.0	transcriptomics
M2008	IBD	SLC26A3	752200.0	transcriptomics
M2008	IBD	IGHV3-23	251956.0	transcriptomics
M2008	IBD	EEF1A1	1743425.0	transcriptomics
M2008	IBD	PWY-6737: starch degradation V	0.23479271	metagenomics
M2008	IBD	PPGPPMET-PWY: ppGpp biosynthesis	0.0030691388	metagenomics
M2008	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.0082854622	metagenomics
M2008	IBD	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.17888603	metagenomics
M2008	IBD	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.3101408	metagenomics
M2008	IBD	PWY-5667: CDP-diacylglycerol biosynthesis I	0.3101408	metagenomics
M2008	IBD	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.12833494	metagenomics
M2008	IBD	PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.065548477	metagenomics
M2008	IBD	PWY-5484: glycolysis II (from fructose 6-phosphate)	0.13191364	metagenomics
M2008	IBD	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.18059471	metagenomics
M2008	IBD	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.005823331	metagenomics
M2008	IBD	PWY-6609: adenine and adenosine salvage III	0.19042598	metagenomics
M2008	IBD	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.0055907252	metagenomics
M2008	IBD	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.0067473654	metagenomics
M2008	IBD	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	0.0063868462999999995	metagenomics
M2008	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.016329091	metagenomics
M2008	IBD	PWY-6737: starch degradation V|unclassified	0.027066861	metagenomics
M2008	IBD	PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	0.006951627300000001	metagenomics
M2008	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	3.1376970000000006e-05	metagenomics
M2008	IBD	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0.0063062558	metagenomics
M2008	IBD	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.0068643053	metagenomics
M2008	IBD	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.0071505881	metagenomics
M2008	IBD	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.00547592612	metagenomics
M2008	IBD	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.0049493659	metagenomics
M2008	IBD	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	0.0049493659	metagenomics
M2014	IBD	UNGROUPED	6754.0	proteomics
M2014	IBD	K00262: glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	78.0	proteomics
M2014	IBD	K01006: pyruvate, orthophosphate dikinase [EC:2.7.9.1]	24.0	proteomics
M2014	IBD	K03737: pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	6.0	proteomics
M2014	IBD	K01805: xylose isomerase [EC:5.3.1.5]	69.0	proteomics
M2014	IBD	K02358: elongation factor EF-Tu	14.0	proteomics
M2014	IBD	K01812: glucuronate isomerase [EC:5.3.1.12]	59.0	proteomics
M2014	IBD	K00831: phosphoserine aminotransferase [EC:2.6.1.52]	26.0	proteomics
M2014	IBD	K03521: electron transfer flavoprotein beta subunit	1.0	proteomics
M2014	IBD	K00024: malate dehydrogenase [EC:1.1.1.37]	38.0	proteomics
M2014	IBD	K00626: acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	44.0	proteomics
M2014	IBD	K02967: small subunit ribosomal protein S2	1.0	proteomics
M2014	IBD	K10117: raffinose/stachyose/melibiose transport system substrate-binding protein	190.0	proteomics
M2014	IBD	K04043: molecular chaperone DnaK	23.0	proteomics
M2014	IBD	K04077: chaperonin GroEL	22.0	proteomics
M2014	IBD	K01960: pyruvate carboxylase subunit B [EC:6.4.1.1]	0.0	proteomics
M2014	IBD	K01278: dipeptidyl-peptidase 4 [EC:3.4.14.5]	1.0	proteomics
M2014	IBD	K02357: elongation factor EF-Ts	5.0	proteomics
M2014	IBD	K03046: DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	2.0	proteomics
M2014	IBD	K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	78.0	proteomics
M2014	IBD	K07175: PhoH-like ATPase	1.0	proteomics
M2014	IBD	K00615: transketolase [EC:2.2.1.1]	0.0	proteomics
M2014	IBD	K01876: aspartyl-tRNA synthetase [EC:6.1.1.12]	9.0	proteomics
M2014	IBD	K03809: NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	0.0	proteomics
M2014	IBD	K01787: N-acylglucosamine 2-epimerase [EC:5.1.3.8]	0.0	proteomics
M2014	IBD	IGHG1	23667.0	transcriptomics
M2014	IBD	PIGR	419901.0	transcriptomics
M2014	IBD	IGHA1	173660.0	transcriptomics
M2014	IBD	IGHM	54540.0	transcriptomics
M2014	IBD	REG1A	76871.0	transcriptomics
M2014	IBD	IGHA2	50041.0	transcriptomics
M2014	IBD	IGJ	344382.0	transcriptomics
M2014	IBD	OLFM4	88316.0	transcriptomics
M2014	IBD	CEACAM5	128989.0	transcriptomics
M2014	IBD	REG1B	8667.0	transcriptomics
M2014	IBD	ITLN1	29815.0	transcriptomics
M2014	IBD	B2M	384643.0	transcriptomics
M2014	IBD	IGKV3-20	40714.0	transcriptomics
M2014	IBD	MMP1	784.0	transcriptomics
M2014	IBD	CLCA1	215791.0	transcriptomics
M2014	IBD	COL3A1	48530.0	transcriptomics
M2014	IBD	ALDOB	280796.0	transcriptomics
M2014	IBD	hsa-mir-6723	8921.0	transcriptomics
M2014	IBD	IGKV3-11	15072.0	transcriptomics
M2014	IBD	AGR2	103421.0	transcriptomics
M2014	IBD	LCN2	5389.0	transcriptomics
M2014	IBD	MMP3	152.0	transcriptomics
M2014	IBD	SLC26A3	310986.0	transcriptomics
M2014	IBD	IGHV3-23	34166.0	transcriptomics
M2014	IBD	EEF1A1	483310.0	transcriptomics
M2014	IBD	PWY-6737: starch degradation V	0.2722982	metagenomics
M2014	IBD	PPGPPMET-PWY: ppGpp biosynthesis	0.00247459178	metagenomics
M2014	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.06072301	metagenomics
M2014	IBD	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.1737332	metagenomics
M2014	IBD	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.20489469999999999	metagenomics
M2014	IBD	PWY-5667: CDP-diacylglycerol biosynthesis I	0.2048844	metagenomics
M2014	IBD	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.021327609	metagenomics
M2014	IBD	PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.053418024	metagenomics
M2014	IBD	PWY-5484: glycolysis II (from fructose 6-phosphate)	0.020354482	metagenomics
M2014	IBD	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.061816080999999995	metagenomics
M2014	IBD	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.04735798	metagenomics
M2014	IBD	PWY-6609: adenine and adenosine salvage III	0.10033890000000001	metagenomics
M2014	IBD	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.04512369	metagenomics
M2014	IBD	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.04776722	metagenomics
M2014	IBD	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	0.04894827	metagenomics
M2014	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.032858616	metagenomics
M2014	IBD	PWY-6737: starch degradation V|unclassified	0.033278864	metagenomics
M2014	IBD	PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	0.05051072	metagenomics
M2014	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.0284734029	metagenomics
M2014	IBD	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0.04588685	metagenomics
M2014	IBD	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.04484473	metagenomics
M2014	IBD	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.04777639	metagenomics
M2014	IBD	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.04328325	metagenomics
M2014	IBD	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.04276995	metagenomics
M2014	IBD	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	0.04276995	metagenomics
M2021	IBD	UNGROUPED	5504.0	proteomics
M2021	IBD	K00262: glutamate dehydrogenase (NADP+) [EC:1.4.1.4]	116.0	proteomics
M2021	IBD	K01006: pyruvate, orthophosphate dikinase [EC:2.7.9.1]	54.0	proteomics
M2021	IBD	K03737: pyruvate-ferredoxin/flavodoxin oxidoreductase [EC:1.2.7.1 1.2.7.-]	31.0	proteomics
M2021	IBD	K01805: xylose isomerase [EC:5.3.1.5]	37.0	proteomics
M2021	IBD	K02358: elongation factor EF-Tu	137.0	proteomics
M2021	IBD	K01812: glucuronate isomerase [EC:5.3.1.12]	12.0	proteomics
M2021	IBD	K00831: phosphoserine aminotransferase [EC:2.6.1.52]	11.0	proteomics
M2021	IBD	K03521: electron transfer flavoprotein beta subunit	8.0	proteomics
M2021	IBD	K00024: malate dehydrogenase [EC:1.1.1.37]	28.0	proteomics
M2021	IBD	K00626: acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	31.0	proteomics
M2021	IBD	K02967: small subunit ribosomal protein S2	31.0	proteomics
M2021	IBD	K10117: raffinose/stachyose/melibiose transport system substrate-binding protein	30.0	proteomics
M2021	IBD	K04043: molecular chaperone DnaK	61.0	proteomics
M2021	IBD	K04077: chaperonin GroEL	73.0	proteomics
M2021	IBD	K01960: pyruvate carboxylase subunit B [EC:6.4.1.1]	5.0	proteomics
M2021	IBD	K01278: dipeptidyl-peptidase 4 [EC:3.4.14.5]	1.0	proteomics
M2021	IBD	K02357: elongation factor EF-Ts	33.0	proteomics
M2021	IBD	K03046: DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	40.0	proteomics
M2021	IBD	K01803: triosephosphate isomerase (TIM) [EC:5.3.1.1]	26.0	proteomics
M2021	IBD	K07175: PhoH-like ATPase	15.0	proteomics
M2021	IBD	K00615: transketolase [EC:2.2.1.1]	1.0	proteomics
M2021	IBD	K01876: aspartyl-tRNA synthetase [EC:6.1.1.12]	13.0	proteomics
M2021	IBD	K03809: NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	0.0	proteomics
M2021	IBD	K01787: N-acylglucosamine 2-epimerase [EC:5.1.3.8]	0.0	proteomics
M2021	IBD	IGHG1	34730.0	transcriptomics
M2021	IBD	PIGR	1090126.0	transcriptomics
M2021	IBD	IGHA1	393296.0	transcriptomics
M2021	IBD	IGHM	85608.0	transcriptomics
M2021	IBD	REG1A	93267.0	transcriptomics
M2021	IBD	IGHA2	175577.0	transcriptomics
M2021	IBD	IGJ	686976.0	transcriptomics
M2021	IBD	OLFM4	331603.0	transcriptomics
M2021	IBD	CEACAM5	358834.0	transcriptomics
M2021	IBD	REG1B	2374.0	transcriptomics
M2021	IBD	ITLN1	52615.0	transcriptomics
M2021	IBD	B2M	842772.0	transcriptomics
M2021	IBD	IGKV3-20	51450.0	transcriptomics
M2021	IBD	MMP1	2846.0	transcriptomics
M2021	IBD	CLCA1	556722.0	transcriptomics
M2021	IBD	COL3A1	172861.0	transcriptomics
M2021	IBD	ALDOB	592206.0	transcriptomics
M2021	IBD	hsa-mir-6723	20951.0	transcriptomics
M2021	IBD	IGKV3-11	40546.0	transcriptomics
M2021	IBD	AGR2	436101.0	transcriptomics
M2021	IBD	LCN2	8634.0	transcriptomics
M2021	IBD	MMP3	2075.0	transcriptomics
M2021	IBD	SLC26A3	359333.0	transcriptomics
M2021	IBD	IGHV3-23	75039.0	transcriptomics
M2021	IBD	EEF1A1	1294797.0	transcriptomics
M2021	IBD	PWY-6737: starch degradation V	0.09676366	metagenomics
M2021	IBD	PPGPPMET-PWY: ppGpp biosynthesis	0.00166081	metagenomics
M2021	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.062118900000000005	metagenomics
M2021	IBD	DTDPRHAMSYN-PWY: dTDP-L-rhamnose biosynthesis I	0.0627017	metagenomics
M2021	IBD	PWY0-1319: CDP-diacylglycerol biosynthesis II	0.1300502	metagenomics
M2021	IBD	PWY-5667: CDP-diacylglycerol biosynthesis I	0.1300502	metagenomics
M2021	IBD	GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	0.03854045	metagenomics
M2021	IBD	PWY-6737: starch degradation V|g__Faecalibacterium.s__Faecalibacterium_prausnitzii	0.0201844	metagenomics
M2021	IBD	PWY-5484: glycolysis II (from fructose 6-phosphate)	0.038723469999999996	metagenomics
M2021	IBD	PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0.0604972	metagenomics
M2021	IBD	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.04621801	metagenomics
M2021	IBD	PWY-6609: adenine and adenosine salvage III	0.0513966	metagenomics
M2021	IBD	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)|g__Bacteroides.s__Bacteroides_vulgatus	0.04566792	metagenomics
M2021	IBD	PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus	0.05213959	metagenomics
M2021	IBD	PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Bacteroides.s__Bacteroides_vulgatus	0.04901491	metagenomics
M2021	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0.019790989999999998	metagenomics
M2021	IBD	PWY-6737: starch degradation V|unclassified	0.012539311000000001	metagenomics
M2021	IBD	PWY-6151: S-adenosyl-L-methionine cycle I|g__Bacteroides.s__Bacteroides_vulgatus	0.04271285	metagenomics
M2021	IBD	PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_uniformis	0.013237865000000001	metagenomics
M2021	IBD	PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Bacteroides.s__Bacteroides_vulgatus	0.04872765	metagenomics
M2021	IBD	PWY-6703: preQ0 biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.04521555	metagenomics
M2021	IBD	PWY-6700: queuosine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.04093823	metagenomics
M2021	IBD	PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.04571024	metagenomics
M2021	IBD	VALSYN-PWY: L-valine biosynthesis|g__Bacteroides.s__Bacteroides_vulgatus	0.04602539	metagenomics
M2021	IBD	PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Bacteroides.s__Bacteroides_vulgatus	0.04602539	metagenomics
